pdf_name,page,code,keyword,context,position,validated,relevant,notes
PH Tirol.pdf,44,Code 2.3: Individuelle Förderung & Differenzierung,ressourcenorientiert,"Bildungspläne und Programmatiken ü Kompetenzorientierung in der elementarpädagogischen Bildung ü Berücksichtigung von Konzepten zu Ressourcen- und Stärkenorientierung bei der pädagogischen Planung ü Ressourcenorientierte Wahrnehmung der Kompetenzen der Kinder Lernergebnisse/Kompetenzen Die Studierenden dieses Moduls … ü konstruieren, gestalten und analysieren Bildungsprozesse anhand der Prinzipien von Kompetenzorien",853,False,,
PH Tirol.pdf,44,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,"en Modultitel PPS02 PPS 2: Ressourcen- und Stärkenorientierung Kategorie:    Pflichtmodul Wahlpflichtmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  2 2 Sprache Deutsch Zugangsvoraussetzungen Keine Bildungsinhalte ü Hospitation, Planung, Gestaltung und theoriegeleitete Reflexion von elementarpädagogischen Bildungsprozessen ü Schriftliche Bildungs- und Arbeitsdokumente als",412,False,,
PH Tirol.pdf,45,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,"eichen Modultitel BSW05 (Entwicklungs-)Psychologische Theorien Kategorie:    Pflichtmodul Wahlpflichtmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  3 3 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Bereichsspezifische Entwicklungen im Vorschulalter: sozial-emotional, kognitiv, motorisch, sprachlich, moralisch ü Entwicklungsauffälligkeiten in der frühen Ki",409,False,,
PH Tirol.pdf,46,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,"rzzeichen Modultitel BSW06 Bildung für nachhaltige Entwicklung Kategorie:    Pflichtmodul Wahlpflichtmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  2 3 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Geschichte, Begriffsklärung sowie Konzeptualisierungen und Diskurse nachhaltiger Entwicklung wie z.B. starke und schwache Nachhaltigkeit, feministische und pos",405,False,,
PH Tirol.pdf,47,Code 2.1: Diversität & Heterogenität,Diversität,"e Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Kulturtheorie in interdisziplinärer Sicht ü Theorien und Praktiken ästhetischer und kultureller Bildung unter Berücksichtigung von gender- und diversitätssensiblen Aspekten ü Theorien und praktische Zugänge zur Ästhetik der Konsum- und Warenwelt ü Bildtheorien und Formen visueller Kultur, visueller Wahrnehmung und visueller Kommunikation, Strategien d",587,False,,
PH Tirol.pdf,47,Code 2.1: Diversität & Heterogenität,kulturell,"ntarpädagogik – Frühe Bildung   
  PHT – PHV – KPH Edith Stein 29.06.2021  46 Modulbeschreibung Bachelorstudium Elementarpädagogik – Frühe Bildung Version: 1.0 Kurzzeichen Modultitel EPD05 Ästhetisch-Kulturelle Bildung Kategorie:    Pflichtmodul Wahlpflichtmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  3 3 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Kultur",241,False,,
PH Tirol.pdf,47,Code 2.1: Diversität & Heterogenität,kulturell,"mester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  3 3 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Kulturtheorie in interdisziplinärer Sicht ü Theorien und Praktiken ästhetischer und kultureller Bildung unter Berücksichtigung von gender- und diversitätssensiblen Aspekten ü Theorien und praktische Zugänge zur Ästhetik der Konsum- und Warenwelt ü Bildtheorien und Formen visueller Kultur, vis",528,False,,
PH Tirol.pdf,47,Code 2.1: Diversität & Heterogenität,kulturell,"chhaltigkeits- und Gesellschaftswissenschaften. ü erkennen die Vielperspektivität gesellschaftlicher Phänomene und Herausforderungen des 21. Jahrhunderts mittels theoretischer und praktischer Zugänge kultureller Bildung. ü entwickeln ihre Wahrnehmungsfähigkeit weiter und schulen ihre ästhetische Kompetenz. ü kennen unterschiedliche Methoden der Theaterpädagogik, des Rollenspiels sowie performativer Praktik",1458,False,,
PH Tirol.pdf,47,Code 2.1: Diversität & Heterogenität,Gender,"3 3 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Kulturtheorie in interdisziplinärer Sicht ü Theorien und Praktiken ästhetischer und kultureller Bildung unter Berücksichtigung von gender- und diversitätssensiblen Aspekten ü Theorien und praktische Zugänge zur Ästhetik der Konsum- und Warenwelt ü Bildtheorien und Formen visueller Kultur, visueller Wahrnehmung und visueller Kommunikati",575,False,,
PH Tirol.pdf,47,Code 2.2: Inklusion & Partizipation,Partizipation,"zialen Kompetenzen sowie zur Wahrnehmungsschulung, Reflexion und Urteilsbildung ü Kreative Ausdrucksmöglichkeiten als Medium des Kindes für emotionale Gesundheit und Resilienz sowie gesellschaftliche Partizipation Lernergebnisse/Kompetenzen Die Studierenden des Moduls ... ü hinterfragen den Kulturbegriff kritisch unter Bezugnahme auf Befunde und Theorien aus den Kultur-, Nachhaltigkeits- und Gesellschaftswisse",1082,False,,
PH Tirol.pdf,47,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,"1.0 Kurzzeichen Modultitel EPD05 Ästhetisch-Kulturelle Bildung Kategorie:    Pflichtmodul Wahlpflichtmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  3 3 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Kulturtheorie in interdisziplinärer Sicht ü Theorien und Praktiken ästhetischer und kultureller Bildung unter Berücksichtigung von gender- und diversitätssensi",397,False,,
PH Tirol.pdf,48,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,"zzeichen Modultitel EPD06 Transition und Bildungspartnerschaft Kategorie:    Pflichtmodul Wahlpflichtmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  3 3 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Zentrale wissenschaftliche Ansätze der Transitionsforschung und Modelle zur Erklärung von Transitionsprozessen ü Ressourcen und Kompetenzen zur Bewältigung von",406,False,,
PH Tirol.pdf,48,Code 2.5: Bildungspartnerschaft & Sozialraumorientierung,Bildungspartnerschaft,"dagogik – Frühe Bildung   
  PHT – PHV – KPH Edith Stein 29.06.2021  47   Modulbeschreibung Bachelorstudium Elementarpädagogik – Frühe Bildung Version: 1.0 Kurzzeichen Modultitel EPD06 Transition und Bildungspartnerschaft Kategorie:    Pflichtmodul Wahlpflichtmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  3 3 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Zentrale wissen",247,False,,
PH Tirol.pdf,48,Code 2.5: Bildungspartnerschaft & Sozialraumorientierung,Bildungspartnerschaft,en aus unterschiedlichen Perspektiven und erkennen die Bedeutung einer aktiven Vernetzung. ü definieren ihre Rolle bei der Gestaltung von Übergängen sowie die aller anderen Beteiligten im Sinne einer Bildungspartnerschaft. ü nehmen eine reflexive Haltung in Bezug auf Entwicklungs- und Bildungsprozessverläufe am Übergang von einer Bildungsinstitution in die andere ein. ü kennen die aktuellen gesetzlichen Grundlagen zur,1534,False,,
PH Tirol.pdf,48,Code 2.5: Bildungspartnerschaft & Sozialraumorientierung,Vernetzung,Bewältigung von Transition im Kontext interdisziplinärer Zugänge ü Rolle und Aufgaben der Pädagog*innen bei der Übergangsbegleitung sowie Formen der Zusammenarbeit zwischen Kindergarten und Schule ü Vernetzungsmöglichkeiten mit allen an der Bildungsbiografie des Kindes Beteiligten ü Rahmenbedingungen und gesetzliche Grundlagen der Schuleingangsphase ü Konzepte und Rituale zur Gestaltung von Übergängen Lern,796,False,,
PH Tirol.pdf,48,Code 2.5: Bildungspartnerschaft & Sozialraumorientierung,Vernetzung,onaler und kontextueller Ebene. ü wissen um Transitionskompetenzen wie z.B. sozial-kommunikative oder personale Kompetenzen aus unterschiedlichen Perspektiven und erkennen die Bedeutung einer aktiven Vernetzung. ü definieren ihre Rolle bei der Gestaltung von Übergängen sowie die aller anderen Beteiligten im Sinne einer Bildungspartnerschaft. ü nehmen eine reflexive Haltung in Bezug auf Entwicklungs- und Bil,1413,False,,
PH Tirol.pdf,48,Code 2.7: Professionelle Haltung & Ethik,Haltung,nen die Bedeutung einer aktiven Vernetzung. ü definieren ihre Rolle bei der Gestaltung von Übergängen sowie die aller anderen Beteiligten im Sinne einer Bildungspartnerschaft. ü nehmen eine reflexive Haltung in Bezug auf Entwicklungs- und Bildungsprozessverläufe am Übergang von einer Bildungsinstitution in die andere ein. ü kennen die aktuellen gesetzlichen Grundlagen zur Gestaltung der Schuleingangsphas,1581,False,,
PH Tirol.pdf,49,Code 2.1: Diversität & Heterogenität,Diversität,"zu Teamentwicklung und Teamkultur ü Leadership: Grundlagen, Ansätze und Modelle für professionelles Führen und Leiten ü Organisations- und Personalentwicklung ü Methoden und Konzepte von Gender- und Diversitätsmanagement ü Systemische Interventionstechniken und konstruktives Konfliktmanagement ü Anleitungs- und Ausbildungsmanagement, professionelle Lerngemeinschaften Lernergebnisse/Kompetenzen Die Studiere",697,False,,
PH Tirol.pdf,49,Code 2.1: Diversität & Heterogenität,Gender,"und Methoden zu Teamentwicklung und Teamkultur ü Leadership: Grundlagen, Ansätze und Modelle für professionelles Führen und Leiten ü Organisations- und Personalentwicklung ü Methoden und Konzepte von Gender- und Diversitätsmanagement ü Systemische Interventionstechniken und konstruktives Konfliktmanagement ü Anleitungs- und Ausbildungsmanagement, professionelle Lerngemeinschaften Lernergebnisse/Kompeten",685,False,,
PH Tirol.pdf,49,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,"urzzeichen Modultitel PL03 Teamentwicklung und Personalführung Kategorie:    Pflichtmodul Wahlpflichtmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  3 3 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Theoretische Grundlagen, Konzepte und Methoden zu Teamentwicklung und Teamkultur ü Leadership: Grundlagen, Ansätze und Modelle für professionelles Führen und L",404,False,,
PH Tirol.pdf,50,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,"ng Version: 1.0 Kurzzeichen Modultitel PPS03 PPS 3: Teamarbeit Kategorie:    Pflichtmodul Wahlpflichtmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  2 3 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Hospitation, Planung, Gestaltung und theorie- sowie forschungsgeleitete Reflexion von elementarpädagogischen Bildungsprozessen ü Einsatz unterschiedlicher Sozi",387,False,,
PH Tirol.pdf,50,Code 2.5: Bildungspartnerschaft & Sozialraumorientierung,multiprofessionelle Teams,"eamkonstruktionen im elementarpädagogischen Bildungskontext: Aspekte, Wirkungsweisen und Perspektiven ü Projektentwicklung in Teambildungsprozessen ü Methoden und Konzepte partizipativer Teamarbeit ü Multiprofessionelle Teams als Chance und Herausforderung Lernergebnisse/Kompetenzen Die Studierenden dieses Moduls … ü konstruieren, gestalten und analysieren Bildungsprozesse anhand des Gesichtspunkts Teambildung. ü wissen u",820,False,,
PH Tirol.pdf,50,Code 2.7: Professionelle Haltung & Ethik,Reflexionskompetenz,"Herausforderung Lernergebnisse/Kompetenzen Die Studierenden dieses Moduls … ü konstruieren, gestalten und analysieren Bildungsprozesse anhand des Gesichtspunkts Teambildung. ü wissen um Planungs- und Reflexionskompetenzen in elementaren Bildungsprozessen. ü definieren Prozesse der Gruppendynamik und berücksichtigen die Bedeutung einer guten Teamarbeit in der pädagogischen Planung und Umsetzung. ü analysieren und ent",1061,False,,
PH Tirol.pdf,51,Code 2.3: Individuelle Förderung & Differenzierung,Fördermaßnahmen,"Dokumentationen ü Methoden pädagogischer Beobachtungsverfahren und ihre entsprechenden Dokumentationen ü Beobachtungen und Dokumentationen als Grundlage der Bildungsbegleitung und Ableitung adäquater Fördermaßnahmen ü Beobachtungen und Dokumentationen als Grundlage für Teamarbeit, Reflexion und Elterngespräche ü Kenntnis und Analyse diagnostischer Instrumente Lernergebnisse/Kompetenzen Die Studierenden dieses Mo",913,False,,
PH Tirol.pdf,51,Code 2.3: Individuelle Förderung & Differenzierung,Fördermaßnahmen,"eobachtung sowie  -dokumentation und können diese Methoden in der Praxis einsetzen. ü analysieren und reflektieren die gewonnenen Beobachtungsergebnisse und leiten davon adäquate Bildungsangebote und Fördermaßnahmen ab. ü kennen unterschiedliche Konzepte und Methoden der pädagogischen Beobachtung und Dokumentation und können diese in der Praxis durchführen. ü sind in der Lage, die Dokumentationen als Grundlage f",1410,False,,
PH Tirol.pdf,51,Code 2.3: Individuelle Förderung & Differenzierung,Fördermaßnahmen,LV-Titel Typ LV-B SWS ECTS-AP  Methoden der Entwicklungsbeobachtung und Dokumentation VO ni 1 2  Methoden der pädagogischen Beobachtung; Dokumentation als Grundlage für Bildungsprozessbegleitung und Fördermaßnahmen SE i 2 3,2324,False,,
PH Tirol.pdf,51,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,"BSW07 Beobachtung und Dokumentation von Entwicklungsprozessen Kategorie:    Pflichtmodul Wahlpflichtmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  3 4 Sprache Deutsch Zugangsvoraussetzungen STEOP Bildungsinhalte ü Unterschiedliche Konzepte und Verfahren der Beobachtung und Dokumentation in interdisziplinärer Sicht ü Methoden der Lern- und Entwicklungsbeobachtung: Sprachs",425,False,,
PH Tirol.pdf,51,Code 2.6: Sprachliche Bildung & Mehrsprachigkeit,Sprachstandsbeobachtung,Zugangsvoraussetzungen STEOP Bildungsinhalte ü Unterschiedliche Konzepte und Verfahren der Beobachtung und Dokumentation in interdisziplinärer Sicht ü Methoden der Lern- und Entwicklungsbeobachtung: Sprachstandsbeobachtungs- und Entwicklungs-beobachtungsverfahren und ihre entsprechenden Dokumentationen ü Methoden pädagogischer Beobachtungsverfahren und ihre entsprechenden Dokumentationen ü Beobachtungen und Dokumentati,624,False,,
PH Tirol.pdf,52,Code 2.4: Abbau von Benachteiligung & Diskriminierung,Zugang,".0 Kurzzeichen Modultitel BSW08 Wissenschaftliches Arbeiten II Kategorie:    Pflichtmodul Wahlpflichtmodul Wahlmodul ECTS-AP SWS Semester ☒ ja ☐ nein ☐ ja ☒ nein ☐ ja ☒ nein 5,00  3 4 Sprache Deutsch Zugangsvoraussetzungen STEOP, BSW04 Bildungsinhalte ü Quantitative und qualitative Forschungsdesigns: Unterschiede und Ähnlichkeiten ü Theoriegeleitetes und theoriegenerierendes Forschen ü Methodologie und",400,False,,
PH Tirol.pdf,52,Code 2.7: Professionelle Haltung & Ethik,Haltung,chiede und Ähnlichkeiten ü Theoriegeleitetes und theoriegenerierendes Forschen ü Methodologie und Methoden unterschiedlicher Forschungsansätze ü Reflexiv-forschendes Lernen als professionsspezifische Haltung ü Vergleichsanalyse verschiedener wissenschaftlicher Arbeiten als Inspiration für die eigene Arbeit ü Computergestützte Auswertungsverfahren Lernergebnisse/Kompetenzen Die Studierenden dieses Moduls,708,False,,
PH Tirol.pdf,53,Code 2.1: Diversität & Heterogenität,Vielfalt,"ich der eigenen religiösen und kulturellen Weltanschauung bewusst und begegnen Kindern, Erziehungsberechtigten oder Kolleg*innen mit anderen Überzeugungen interessiert und wertschätzend. ü können die Vielfalt kindlicher Vorstellungen von Selbst, Welt und Leben beschreiben und Kinder in ihrem ethischen, interkulturellen und interreligiösen Kompetenzerwerb unterstützen. ü nehmen religiöse und kulturelle Vie",1502,False,,
PH Tirol.pdf,53,Code 2.1: Diversität & Heterogenität,Vielfalt,"alt kindlicher Vorstellungen von Selbst, Welt und Leben beschreiben und Kinder in ihrem ethischen, interkulturellen und interreligiösen Kompetenzerwerb unterstützen. ü nehmen religiöse und kulturelle Vielfalt wahr und beziehen diese in die Gestaltung des Alltags ein. ü sind in der Lage, die Fragen und Gedanken zu ethisch-weltanschaulichen Themen aufzugreifen und als Gesprächsanlässe oder als Ausgangspunkt",1707,False,,
PH Tirol.pdf,53,Code 2.1: Diversität & Heterogenität,Vielfalt,(LV-Profil) zu Beginn des jeweiligen Semesters bekanntgegeben. LV-Nummer (dzt nichts anführen) LV-Titel Typ LV-B SWS ECTS-AP  Interkulturalität und Interreligiosität in der frühen Bildung VO ni 1 2  Vielfalt leben: interreligiöse und kultursensible Begleitung SE i 2 3,2567,False,,
PH Tirol.pdf,53,Code 2.1: Diversität & Heterogenität,kulturell,"ischer Umgang mit entwicklungspsychologischen Erkenntnissen zu Moralentwicklung, Empathie, Gewissen und Glauben ü Kultur- und religionssensibles Denken und Handeln ü Konzepte und Handlungsfelder interkultureller und interreligiöser Bildung in elementaren Bildungseinrichtungen ü Theologisieren und Philosophieren mit Kindern Lernergebnisse/Kompetenzen Die Studierenden dieses Moduls … ü kennen unterschiedlich",924,False,,
PH Tirol.pdf,53,Code 2.1: Diversität & Heterogenität,kulturell,"e Zugänge und Wirklichkeitsdeutungen sowie typische Merkmale der Weltreligionen bzw. religiöser Gemeinschaften sowie die Bedeutung einer ethischen Grundhaltung. ü sind sich der eigenen religiösen und kulturellen Weltanschauung bewusst und begegnen Kindern, Erziehungsberechtigten oder Kolleg*innen mit anderen Überzeugungen interessiert und wertschätzend. ü können die Vielfalt kindlicher Vorstellungen von Se",1333,False,,
